DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar,Potential_Hydrogen_Quantity,Revenue_If_All_Selling,Profit_If_All_Selling
27/10/2022 21:00,22.67,372.5643,216.5974,195.4689,385.0679,88.38,84.04,14902.572,1252412.151,64677.16248
27/10/2022 22:00,21.43,314.9406,291.2614,212.9367,328.7445,84.08,80.7,12597.624,1016628.257,42579.96912
27/10/2022 23:00,24.68,480.9677,385.5242,278.5791,342.946,60.62,57.85,19238.708,1112959.258,53291.22116
28/10/2022 00:00,20.4,271.4115,308.3871,294.9873,281.8909,59.69,60.67,10856.46,658661.4282,-10639.3308
28/10/2022 01:00,22.95,386.7738,373.0138,360.7844,292.6367,53.58,54.34,15470.952,840691.5317,-11757.92352
28/10/2022 02:00,20.62,280.5011,295.0674,309.9499,275.9313,64.51,64.33,11220.044,721785.4305,2019.60792
28/10/2022 03:00,21.16,302.9854,312.0756,320.5793,291.5988,64.04,64.06,12119.416,776369.789,-242.38832
28/10/2022 04:00,23.65,423.3672,331.9166,329.4187,308.9245,58.15,59.39,16934.688,1005751.12,-20999.01312
28/10/2022 05:00,22.04,342.5936,348.2755,343.5983,328.5732,74.92,75.32,13703.744,1032165.998,-5481.4976
28/10/2022 06:00,21.95,338.5053,352.4749,335.3504,339.5243,99.09,99.26,13540.212,1344001.443,-2301.83604
28/10/2022 07:00,21.4,313.6317,322.4391,327.8977,320.0629,104.81,106.29,12545.268,1333436.536,-18566.99664
28/10/2022 08:00,18.1,189.5956,229.6478,246.946,251.6324,109.69,110.24,7583.824,836040.7578,-4171.1032
28/10/2022 09:00,19.32,230.5675,235.7787,253.604,267.5447,105.6,108.03,9222.7,996328.281,-22411.161
28/10/2022 10:00,21.65,324.6162,244.1177,274.9529,319.0924,92.37,94.75,12984.648,1230295.398,-30903.46224
28/10/2022 11:00,16.29,138.2364,176.9835,181.0067,212.0255,101.29,102.43,5529.456,566382.1781,-6303.57984
28/10/2022 12:00,15.77,125.4415,152.655,157.0732,203.3609,100.45,101.28,5017.66,508188.6048,-4164.6578
28/10/2022 13:00,14.71,101.7563,111.1793,134.1603,172.4226,103.38,103.62,4070.252,421759.5122,-976.86048
28/10/2022 14:00,14.18,91.2969,98.2465,115.7482,142.2863,101.9,102.6,3651.876,374682.4776,-2556.3132
28/10/2022 15:00,10.66,38.7638,54.2164,62.3536,86.4112,98.16,98.78,1550.552,153163.5266,-961.34224
28/10/2022 16:00,9.24,25.2168,34.9496,43.4521,64.4977,116.15,116.79,1008.672,117802.8029,-645.55008
28/10/2022 17:00,10.79,40.1789,34.242,46.8058,70.5034,140.46,143.1,1607.156,229984.0236,-4242.89184
28/10/2022 18:00,18.87,214.8218,69.7066,66.2702,113.1862,138.23,138.36,8592.872,1188909.77,-1117.07336
28/10/2022 19:00,15.35,115.5991,107.9746,69.9578,108.5306,127.54,126.99,4623.964,587197.1884,2543.1802
28/10/2022 20:00,15.1,110.077,125.3828,85.3057,105.8622,89.72,90.29,4403.08,397554.0932,-2509.7556
28/10/2022 21:00,16.26,137.5033,120.6845,113.9355,105.8622,77.02,76.85,5500.132,422685.1442,935.02244
28/10/2022 22:00,20.98,295.3594,169.8355,165.9046,105.8622,84.06,85.44,11814.376,1009420.285,-16303.83888
28/10/2022 23:00,20.93,293.1614,233.1438,178.0366,112.8155,63.33,63.28,11726.456,742050.1357,586.3228
29/10/2022 00:00,21.17,303.3071,297.2547,215.4717,126.2347,74.67,71.49,12132.284,867336.9832,38580.66312
29/10/2022 01:00,21.76,329.7142,308.4744,264.3969,173.2984,74.73,71,13188.568,936388.328,49193.35864
29/10/2022 02:00,17.93,184.4424,223.2145,227.9167,191.7491,72.38,69.87,7377.696,515479.6195,18518.01696
29/10/2022 03:00,14.95,106.9603,145.9221,161.3789,148.3531,74.27,70.07,4278.412,299788.3288,17969.3304
29/10/2022 04:00,13.67,81.7217,99.4395,125.78,116.444,72.55,69.62,3268.868,227578.5902,9577.78324
29/10/2022 05:00,17.11,160.1273,113.3028,159.5274,165.9922,78.68,75.61,6405.092,484289.0061,19663.63244
29/10/2022 06:00,17.95,184.8945,137.0362,139.0874,184.6684,102.81,96.83,7395.78,716133.3774,44226.7644
29/10/2022 07:00,19.92,252.7595,196.7958,149.4903,217.062,109.27,103.04,10110.38,1041773.555,62987.6674
29/10/2022 08:00,22.62,370.3127,262.1731,194.5181,217.062,108.12,102.75,14812.508,1521985.197,79543.16796
29/10/2022 09:00,38.59,1100,632.7492,401.3731,217.062,111.18,104.57,44000,4601080,290840
29/10/2022 10:00,40.17,1100,1100,690.9425,217.062,111.6,104.93,44000,4616920,293480
29/10/2022 11:00,30.82,936.4809,1100,900.845,217.062,101.7,96.23,37459.236,3604702.28,204902.0209
29/10/2022 12:00,33.62,1100,1100,1100,307.8049,100.55,97.62,44000,4295280,128920
29/10/2022 13:00,30.12,874.522,936.8169,1087.5396,586.7956,102.36,98.75,34980.88,3454361.9,126280.9768
29/10/2022 14:00,29.8,846.7232,906.9625,986.0765,853.6168,103.23,97.78,33868.928,3311703.78,184585.6576
29/10/2022 15:00,34.38,1100,993.8328,1023.9056,905.148,100.85,94.81,44000,4171640,265760
29/10/2022 16:00,32.54,1100,1072.1052,1057.5149,1017.0032,124.44,117.16,44000,5155040,320320
29/10/2022 17:00,33.56,1100,1100,1056.3601,1100,140.32,132.03,44000,5809320,364760
29/10/2022 18:00,31.21,972.8925,1031.2842,1024.5639,1061.3364,140.53,132.1,38915.7,5140763.97,328059.351
29/10/2022 19:00,29.21,796.9661,887.0164,925.0408,911.3163,115.69,108.99,31878.644,3474453.41,213586.9148
29/10/2022 20:00,26.66,605.9702,690.3804,752.0197,767.1195,112.3,106.48,24238.808,2580948.276,141069.8626
29/10/2022 21:00,26.09,568.1176,609.1699,681.254,731.1977,81.52,78.86,22724.704,1792070.157,60447.71264
29/10/2022 22:00,17.38,167.8859,270.6477,328.8555,424.2676,82.43,78.05,6715.436,524139.7798,29413.60968
29/10/2022 23:00,16.08,133.0716,185.5237,240.233,378.8234,67.82,64.14,5322.864,341408.497,19588.13952
30/10/2022 00:00,16.93,155.1551,151.5746,211.7861,360.9665,64.26,65.48,6206.204,406382.2379,-7571.56888
30/10/2022 01:00,15.79,125.9938,131.7651,160.6074,299.7826,67.66,67.66,5039.752,340989.6203,0
30/10/2022 02:00,15.63,122.121,127.9219,130.9152,208.5657,66.58,67.65,4884.84,330459.426,-5226.7788
30/10/2022 03:00,16.44,142.0299,129.8617,135.3354,151.5263,69.17,70.3,5681.196,399388.0788,-6419.75148
30/10/2022 04:00,12.26,58.8819,78.957,84.6499,96.8882,70.13,70.2,2355.276,165340.3752,-164.86932
30/10/2022 05:00,14.71,101.7669,96.8424,104.4538,118.7398,62.46,64.33,4070.676,261866.5871,-7612.16412
30/10/2022 06:00,29.77,843.978,216.3394,179.1812,137.5021,66.23,66.87,33759.12,2257472.354,-21605.8368
30/10/2022 07:00,25.73,545.1946,410.079,247.5826,137.5021,87.2,87.69,21807.784,1912324.579,-10685.81416
30/10/2022 08:00,33.26,1100,828.4939,396.5952,137.5021,102.3,102.3,44000,4501200,0
30/10/2022 09:00,24.96,497.6271,593.5435,519.5569,148.4958,96.16,97.23,19905.084,1935371.317,-21298.43988
30/10/2022 10:00,18.9,216.0999,355.0181,374.9037,176.4827,93.52,93.94,8643.996,812016.9842,-3630.47832
30/10/2022 11:00,17.17,161.8356,211.0598,279.0663,174.4304,74.42,76.39,6473.424,494504.8594,-12752.64528
30/10/2022 12:00,20.71,284.1062,216.8796,333.9001,248.5546,76.05,76.68,11364.248,871410.5366,-7159.47624
30/10/2022 13:00,21.59,321.8917,249.1285,282.3568,302.6059,83.79,84.66,12875.668,1090054.053,-11201.83116
30/10/2022 14:00,25.5,530.2787,369.1884,286.7608,403.402,87.32,88.64,21211.148,1880156.159,-27998.71536
30/10/2022 15:00,28.09,708.8222,503.3219,369.7476,513.78,89.9,92.64,28352.888,2626611.544,-77686.91312
30/10/2022 16:00,26.68,607.5372,610.0974,471.1683,513.78,107.28,111.39,24301.488,2706942.748,-99879.11568
30/10/2022 17:00,28.02,703.9736,672.3359,560.6559,513.78,121.31,123.84,28158.944,3487203.625,-71242.12832
30/10/2022 18:00,31.28,978.7961,753.0843,695.7136,513.78,117.74,118.39,39151.844,4635186.811,-25448.6986
30/10/2022 19:00,30.55,912.014,859.3881,774.0238,568.0326,101.2,102.25,36480.56,3730137.26,-38304.588
30/10/2022 20:00,32.32,1079.7933,988.6116,843.9615,654.5719,80.75,80.67,43191.732,3484277.02,3455.33856
30/10/2022 21:00,26.2,575.181,697.9595,697.3881,614.0213,81.12,81.26,23007.24,1869568.322,-3221.0136
30/10/2022 22:00,25.42,525.4063,608.8114,649.8537,587.6252,74.89,75.66,21016.252,1590089.626,-16182.51404
30/10/2022 23:00,24.57,474.5595,498.8589,574.7418,559.7506,61.98,63.63,18982.38,1207848.839,-31320.927
31/10/2022 00:00,21.24,306.3794,363.8683,420.0811,458.6797,58.82,58.11,12255.176,712148.2774,8701.17496
31/10/2022 01:00,24.46,468.3551,411.133,463.4333,527.4008,61.87,60.06,18734.204,1125176.292,33908.90924
31/10/2022 02:00,12.34,60.1535,127.2656,156.4674,222.0502,63.24,61.51,2406.14,148001.6714,4162.6222
31/10/2022 03:00,14.01,87.9238,118.5011,148.0833,237.2518,61.69,60.28,3516.952,212001.8666,4958.90232
31/10/2022 04:00,18.09,189.448,104.0043,187.4547,309.3474,61.56,60.03,7577.92,454902.5376,11594.2176
31/10/2022 05:00,16.68,148.5077,137.5376,154.4029,247.0399,66.56,64.61,5940.308,383803.2999,11583.6006
31/10/2022 06:00,18.44,200.6688,178.564,128.9157,224.3425,72.82,70.58,8026.752,566528.1562,17979.92448
31/10/2022 07:00,19.94,253.754,197.8543,169.5006,226.1742,66.98,65.37,10150.16,663515.9592,16341.7576
31/10/2022 08:00,15.86,127.6563,156.3905,152.577,158.9605,80.07,80.3,5106.252,410032.0356,-1174.43796
31/10/2022 09:00,53.54,1100,844.8797,493.4522,195.0046,82.25,81.86,44000,3601840,17160
31/10/2022 10:00,46.22,1100,1100,934.7631,195.0046,78.68,76.58,44000,3369520,92400
31/10/2022 11:00,46.68,1100,1100,1100,195.0046,71.64,70.85,44000,3117400,34760
31/10/2022 12:00,47.46,1100,1100,1100,226.1742,71.95,70.27,44000,3091880,73920
31/10/2022 13:00,55.3,1100,1100,1100,1100,72.53,72.05,44000,3170200,21120
31/10/2022 14:00,44.83,1100,1100,1100,1100,85.75,83.5,44000,3674000,99000
31/10/2022 15:00,43.29,1100,1100,1100,1100,73.34,72.12,44000,3173280,53680
31/10/2022 16:00,48.38,1100,1100,1100,1100,107.24,104.29,44000,4588760,129800
31/10/2022 17:00,44.1,1100,1100,1100,1100,117.1,113.64,44000,5000160,152240
31/10/2022 18:00,48.23,1100,1100,1100,1100,119.61,117.05,44000,5150200,112640
31/10/2022 19:00,48.58,1100,1100,1100,1100,106.89,105.65,44000,4648600,54560
31/10/2022 20:00,41.23,1100,1100,1100,1100,80.97,79.65,44000,3504600,58080
31/10/2022 21:00,38.02,1100,1100,1100,1100,78.34,76.56,44000,3368640,78320
31/10/2022 22:00,37.51,1100,1100,1100,1100,72.38,72.46,44000,3188240,-3520
31/10/2022 23:00,36.07,1100,1100,1100,1100,67.47,67.01,44000,2948440,20240
01/11/2022 00:00,38.36,1100,1100,1100,1100,65,64.13,44000,2821720,38280
01/11/2022 01:00,36.06,1100,1100,1100,1100,61.12,59.36,44000,2611840,77440
01/11/2022 02:00,35.58,1100,1100,1100,1100,54.23,54.03,44000,2377320,8800
01/11/2022 03:00,38.54,1100,1100,1100,1100,52.53,51.82,44000,2280080,31240
01/11/2022 04:00,30.59,916.073,1100,1100,1100,54.46,53.13,36642.92,1946838.34,48735.0836
01/11/2022 05:00,33.95,1100,1100,1100,1100,61.75,60.23,44000,2650120,66880
01/11/2022 06:00,27.74,682.5711,800.4451,908.3497,1038.4389,69.91,68.46,27302.844,1869152.7,39589.1238
01/11/2022 07:00,22.54,366.188,518.4408,602.3757,794.7046,65.91,64.81,14647.52,949305.7712,16112.272
01/11/2022 08:00,23.57,418.7361,447.2424,538.1145,793.7371,73.08,72,16749.444,1205959.968,18089.39952
01/11/2022 09:00,19.88,251.4117,293.6692,374.6103,567.3223,80.26,78.9,10056.468,793455.3252,13676.79648
01/11/2022 10:00,26,562.071,396.823,439.1339,671.1973,82.21,80.89,22482.84,1818636.928,29677.3488
01/11/2022 11:00,28.25,721.2979,482.6499,444.8246,701.7564,73.99,72.3,28851.916,2085993.527,48759.73804
01/11/2022 12:00,28.67,753.8632,675.4562,516.4241,701.7564,84.44,82.35,30154.528,2483225.381,63022.96352
01/11/2022 13:00,29.21,797.4377,757.1062,588.7663,701.7564,82.96,80.67,31897.508,2573171.97,73045.29332
01/11/2022 14:00,27.43,659.8747,697.0218,677.5664,665.5009,82.87,81.69,26394.988,2156206.57,31146.08584
01/11/2022 15:00,16.02,131.4119,260.4188,294.7845,311.9036,64.72,63.09,5256.476,331631.0708,8568.05588
01/11/2022 16:00,14.03,88.2547,146.0731,204.1078,233.7041,105.24,102.92,3530.188,363326.949,8190.03616
01/11/2022 17:00,15.5,119.1553,111.9138,185.5885,261.3988,120.32,117.22,4766.212,558695.3706,14775.2572
01/11/2022 18:00,13.98,87.4792,92.445,123.4925,201.2944,118.64,115.13,3499.168,402859.2118,12282.07968
01/11/2022 19:00,12.04,55.8146,69.3128,73.1716,144.2913,87.42,84.72,2232.584,189144.5165,6027.9768
01/11/2022 20:00,10.99,42.5083,50.7953,57.3955,76.561,68.75,66.72,1700.332,113446.151,3451.67396
01/11/2022 21:00,10.64,38.5589,41.8128,50.4147,65.5706,68.49,66.46,1542.356,102504.9798,3130.98268
01/11/2022 22:00,10.1,33.0053,35.3909,40.6203,56.0371,54.56,53.61,1320.212,70776.56532,1254.2014
01/11/2022 23:00,11.77,52.131,40.728,43.8626,60.8386,105.31,102.1,2085.24,212903.004,6693.6204
02/11/2022 00:00,10.85,40.9044,41.2155,41.0099,47.1275,76.84,73.36,1636.176,120029.8714,5693.89248
02/11/2022 01:00,9.6,28.3216,33.6662,32.9412,36.9424,66.01,62.52,1132.864,70826.65728,3953.69536
02/11/2022 02:00,10.88,41.2145,36.4614,38.5547,41.5354,65.77,61.96,1648.58,102146.0168,6281.0898
02/11/2022 03:00,10.92,41.6287,36.6842,40.3488,41.4213,57.62,54.12,1665.148,90117.80976,5828.018
02/11/2022 04:00,9.19,24.8539,29.7584,29.5711,32.2818,46.55,44.49,994.156,44230.00044,2047.96136
02/11/2022 05:00,6.62,9.2598,14.9587,16.5539,20.9318,53.41,51.14,370.392,18941.84688,840.78984
02/11/2022 06:00,7.02,11.0689,12.5213,16.2133,21.0435,70.91,68.14,442.756,30169.39384,1226.43412
02/11/2022 07:00,7.63,14.2184,11.3964,16.0951,21.3755,69.85,66.41,568.736,37769.75776,1956.45184
02/11/2022 08:00,7.51,13.5501,12.8967,13.7786,19.3274,74.66,70.12,542.004,38005.32048,2460.69816
02/11/2022 09:00,7.42,13.0717,13.3381,12.1379,15.8711,84.34,81.21,522.868,42462.11028,1636.57684
02/11/2022 10:00,6.75,9.8539,10.9294,11.0215,11.7529,88.98,85.34,394.156,33637.27304,1434.72784
02/11/2022 11:00,2.92,0.7965,2.5595,3.2866,4.4791,95.6,89.85,31.86,2862.621,183.195
02/11/2022 12:00,3.71,1.6291,2.178,3.2883,5.2173,98.2,92.94,65.164,6056.34216,342.76264
02/11/2022 13:00,4.11,2.2181,1.4657,3.0035,5.3154,94.22,88.53,88.724,7854.73572,504.83956
02/11/2022 14:00,4.3,2.5431,2.1066,2.5948,5.2993,80.98,77.87,101.724,7921.24788,316.36164
02/11/2022 15:00,3.33,1.1856,1.5227,1.3762,2.7819,73.69,70.2,47.424,3329.1648,165.50976
02/11/2022 16:00,3.36,1.216,1.388,1.4461,1.7322,108.07,103.58,48.64,5038.1312,218.3936
02/11/2022 17:00,1.81,0.1908,0.4021,0.5613,0.7487,131.99,125.96,7.632,961.32672,46.02096
02/11/2022 18:00,2.16,0.3234,0.3913,0.5483,0.7393,123.45,118.3,12.936,1530.3288,66.6204
02/11/2022 19:00,3.62,1.5168,0.5191,0.7471,1.3609,93.32,88,60.672,5339.136,322.77504
02/11/2022 20:00,4.58,3.0645,1.3164,0.9591,1.3609,83.19,78.54,122.58,9627.4332,569.997
02/11/2022 21:00,4.4,2.7207,2.3659,1.164,1.5723,97.57,91.53,108.828,9961.02684,657.32112
02/11/2022 22:00,4.21,2.3948,2.5527,1.7469,1.8453,82.41,78.55,95.792,7524.4616,369.75712
02/11/2022 23:00,6.36,8.2326,3.9772,3.1825,1.9225,105.94,100.16,329.304,32983.08864,1903.37712
03/11/2022 00:00,7.74,14.8466,7.2821,5.2018,1.9225,87.14,88.78,593.864,52723.24592,-973.93696
03/11/2022 01:00,6.78,9.9765,10.3791,6.5679,2.5543,81.53,82.23,399.06,32814.7038,-279.342
03/11/2022 02:00,9.03,23.5535,15.4818,10.1735,2.8892,66.06,66.04,942.14,62218.9256,18.8428
03/11/2022 03:00,8.04,16.6224,16.0752,13.9917,5.2305,60.93,61.08,664.896,40611.84768,-99.7344
03/11/2022 04:00,9.16,24.5648,21.3735,17.318,9.0767,61.01,61.53,982.592,60458.88576,-510.94784
03/11/2022 05:00,8.02,16.5171,17.7315,17.0908,12.2507,52.92,53.95,660.684,35643.9018,-680.50452
03/11/2022 06:00,7.19,11.8764,14.3484,14.8172,12.5778,62.58,63.19,475.056,30018.78864,-289.78416
03/11/2022 07:00,7.9,15.7654,14.6205,16.256,15.3014,50.69,51.09,630.616,32218.17144,-252.2464
03/11/2022 08:00,10.55,37.5759,19.9645,20.0885,16.1383,53.06,53.19,1503.036,79946.48484,-195.39468
03/11/2022 09:00,8.02,16.5034,19.1086,17.4972,16.5068,71.42,73.32,660.136,48401.17152,-1254.2584
03/11/2022 10:00,7.94,16.0201,18.8884,17.1931,16.264,79.15,79.78,640.804,51123.34312,-403.70652
03/11/2022 11:00,6.01,6.9583,9.4909,11.2072,11.0558,82.92,84.39,278.332,23488.43748,-409.14804
03/11/2022 12:00,11.65,50.5936,19.8921,22.0651,16.5102,92.38,94.36,2023.744,190960.4838,-4007.01312
03/11/2022 13:00,11.96,54.7643,30.8134,24.2484,16.5102,95.77,95.78,2190.572,209812.9862,-21.90572
03/11/2022 14:00,10.63,38.4366,42.8461,28.6576,16.5102,96.04,95.85,1537.464,147365.9244,292.11816
03/11/2022 15:00,15.15,111.1954,63.6969,43.5303,25.6126,80.97,82.67,4447.816,367700.9487,-7561.2872
03/11/2022 16:00,16.94,155.5183,92.3695,74.6956,38.0046,106.88,109.08,6220.732,678557.4466,-13685.6104
03/11/2022 17:00,13.95,86.8701,100.5635,82.7398,44.2371,132.56,136.21,3474.804,473303.0528,-12683.0346
03/11/2022 18:00,15.34,115.4391,116.2501,95.5587,52.6514,128.61,129.46,4617.564,597789.8354,-3924.9294
03/11/2022 19:00,13.47,78.1735,85.1963,91.9738,65.7763,103.83,105.5,3126.94,329892.17,-5221.9898
03/11/2022 20:00,16.2,135.9985,108.0201,111.8966,82.4454,85.36,85.51,5439.94,465169.2694,-815.991
03/11/2022 21:00,17.96,185.357,128.0254,116.4719,98.5328,84.55,86.53,7414.28,641557.6484,-14680.2744
03/11/2022 22:00,18,186.4883,168.12,135.8354,113.304,79.96,80.72,7459.532,602133.423,-5669.24432
03/11/2022 23:00,18.62,206.4744,192.6136,153.0236,125.4381,68.13,68.22,8258.976,563427.3427,-743.30784
04/11/2022 00:00,19.79,247.9255,212.6287,190.1111,145.5403,81.41,79.76,9917.02,790981.5152,16363.083
04/11/2022 01:00,18.77,211.398,216.377,206.7317,170.0015,78.21,75.62,8455.92,639436.6704,21900.8328
04/11/2022 02:00,16.56,145.2523,170.4269,170.0567,154.6721,79.32,76.19,5810.092,442670.9095,18185.58796
04/11/2022 03:00,15.56,120.4795,137.5167,149.2162,141.3451,70.2,69.08,4819.18,332908.9544,5397.4816
04/11/2022 04:00,19.25,228.0571,160.5528,186.061,185.9221,61.3,60.16,9122.284,548796.6054,10399.40376
04/11/2022 05:00,20.52,276.2946,200.6042,190.6151,196.3118,58.57,57.19,11051.784,632051.527,15251.46192
04/11/2022 06:00,19.9,252.139,251.6496,197.8681,208.9265,73.98,71.7,10085.56,723134.652,22995.0768
04/11/2022 07:00,21.61,322.7427,282.7334,232.3513,219.6223,82.12,79.64,12909.708,1028129.145,32016.07584
04/11/2022 08:00,21.42,314.5173,295.2986,277.1754,237.853,81.34,78.67,12580.692,989723.0396,33590.44764
04/11/2022 09:00,24.2,453.2409,360.0047,319.2315,250.0263,79.27,77.35,18129.636,1402327.345,34808.90112
04/11/2022 10:00,19.87,251.0067,289.9918,281.105,251.2895,87.87,86.15,10040.268,864969.0882,17269.26096
04/11/2022 11:00,19.33,231.1503,264.9802,267.9898,241.2173,83.95,81.96,9246.012,757803.1435,18399.56388
04/11/2022 12:00,17.91,183.8982,201.7785,227.5099,215.9714,88.42,87.17,7355.928,641216.2438,9194.91
04/11/2022 13:00,15.99,130.8673,153.5882,178.2209,184.6974,89.84,86.94,5234.692,455104.1225,15180.6068
04/11/2022 14:00,16.9,154.2777,154.8114,169.929,198.978,95.53,92.11,6171.108,568420.7579,21105.18936
04/11/2022 15:00,17.17,161.8736,148.605,166.047,198.7948,84.63,81.57,6474.944,528161.1821,19813.32864
04/11/2022 16:00,17.12,160.3997,158.8275,157.6451,182.5378,111.42,108.03,6415.988,693119.1836,21750.19932
04/11/2022 17:00,11.84,53.1557,80.6508,84.5087,101.4645,124.71,119.85,2126.228,254828.4258,10333.46808
04/11/2022 18:00,9.58,28.1487,45.1252,55.9986,76.3222,119.74,115.65,1125.948,130215.8862,4605.12732
04/11/2022 19:00,10.79,40.2153,39.6285,55.9256,85.8951,110.52,107.67,1608.612,173199.254,4584.5442
04/11/2022 20:00,16.25,137.2549,58.206,72.1958,141.3867,87.18,86.82,5490.196,476658.8167,1976.47056
04/11/2022 21:00,12.45,61.7555,67.2134,57.8619,93.2791,77.07,75.12,2470.22,185562.9264,4816.929
04/11/2022 22:00,18.58,205.1725,125.226,79.2529,134.0357,60.68,59.78,8206.9,490608.482,7386.21
04/11/2022 23:00,17.08,159.3976,131.9427,108.6287,145.6005,62.98,60.81,6375.904,387718.7222,13835.71168
05/11/2022 00:00,17.34,166.9182,171.6317,139.5888,148.0504,67.69,64.58,6676.728,431183.0942,20764.62408
05/11/2022 01:00,16.45,142.3295,149.0531,140.6053,139.7768,64.07,61.9,5693.18,352407.842,12354.2006
05/11/2022 02:00,14.91,105.9997,120.7686,128.351,113.313,70.29,66.87,4239.988,283527.9976,14500.75896
05/11/2022 03:00,12.71,65.7113,82.2666,91.6959,90.5435,61.25,57.93,2628.452,152266.2244,8726.46064
05/11/2022 04:00,9.73,29.4905,43.6521,55.0121,64.8441,61.95,58.43,1179.62,68925.1966,4152.2624
05/11/2022 05:00,11.7,51.1741,47.144,60.9514,81.1299,85.77,80.29,2046.964,164350.7396,11217.36272
05/11/2022 06:00,11.31,46.2183,41.5523,51.0746,63.3467,87.64,82.57,1848.732,152649.8012,9373.07124
05/11/2022 07:00,9.06,23.7672,30.7718,31.7859,47.8147,94.65,89.5,950.688,85086.576,4896.0432
05/11/2022 08:00,9.44,26.9261,29.0897,30.5164,40.5525,95.63,89.57,1077.044,96470.83108,6526.88664
05/11/2022 09:00,7.04,11.1807,15.0594,18.8005,25.5,99.82,93.58,447.228,41851.59624,2790.70272
05/11/2022 10:00,2.6,0.5628,2.8792,4.6164,9.0296,100.21,94.47,22.512,2126.70864,129.21888
05/11/2022 11:00,3.18,1.0314,1.6592,3.3725,8.327,95.48,91.56,41.256,3777.39936,161.72352
05/11/2022 12:00,1.75,0.1723,0.3102,1.1274,5.3256,101.65,96.52,6.892,665.21584,35.35596
05/11/2022 13:00,3.36,1.2135,0.6764,1.3413,5.9408,101.3,96.18,48.54,4668.5772,248.5248
05/11/2022 14:00,4.13,2.2456,0.9341,0.8675,3.6605,103.19,97.44,89.824,8752.45056,516.488
05/11/2022 15:00,7.13,11.6046,3.7003,1.913,5.5716,98.34,92.17,464.184,42783.83928,2864.01528
05/11/2022 16:00,5.72,5.998,5.801,2.7599,3.8199,123.05,115.6,239.92,27734.752,1787.404
05/11/2022 17:00,5.4,5.0484,6.0664,4.3668,3.46,136.12,128.88,201.936,26025.51168,1462.01664
05/11/2022 18:00,5.63,5.7031,5.5736,5.6256,3.46,127.45,119.84,228.124,27338.38016,1736.02364
05/11/2022 19:00,9.13,24.3177,9.7058,9.2087,3.46,102.15,97.87,972.708,95198.93196,4163.19024
05/11/2022 20:00,9.19,24.8034,16.2593,11.0375,5.3691,90.24,84.97,992.136,84301.79592,5228.55672
05/11/2022 21:00,10.85,40.8561,29.3862,16.6196,5.8493,89.66,84.43,1634.244,137979.2209,8547.09612
05/11/2022 22:00,9.91,31.1534,31.4883,22.8622,8.4954,86.12,82.86,1246.136,103254.829,4062.40336
05/11/2022 23:00,12.61,64.2175,44.0525,35.3441,17.1852,69.58,67.34,2568.7,172976.258,5753.888
06/11/2022 00:00,11.96,54.7325,48.5986,41.4819,24.5598,67.27,65.78,2189.3,144012.154,3262.057
06/11/2022 01:00,9.42,26.7142,35.7132,33.7869,25.747,79.23,76.2,1068.568,81424.8816,3237.76104
06/11/2022 02:00,15.6,121.4887,59.9125,53.9242,28.877,80.1,77.55,4859.548,376857.9474,12391.8474
06/11/2022 03:00,11.13,44.1524,49.8347,50.4477,35.7858,79.05,76.2,1766.096,134576.5152,5033.3736
06/11/2022 04:00,12.68,65.148,68.772,57.4864,42.4829,77.14,74.81,2605.92,194948.8752,6071.7936
06/11/2022 05:00,13.71,82.4271,62.574,62.5927,49.2532,89.29,86.97,3297.084,286747.3955,7649.23488
06/11/2022 06:00,15.84,127.199,89.2135,83.9367,59.3487,112.71,111.33,5087.96,566442.5868,7021.3848
06/11/2022 07:00,19.45,235.312,139.3919,98.7789,64.6816,107.83,105.49,9412.48,992922.5152,22025.2032
06/11/2022 08:00,20.42,272.2507,204.826,141.5818,73.4492,114.9,111.14,10890.028,1210317.712,40946.50528
06/11/2022 09:00,21.19,304.2321,269.6116,190.343,100.6988,108.21,104.72,12169.284,1274367.42,42470.80116
06/11/2022 10:00,23.58,419.4975,328.1644,259.5877,124.322,107.15,103.39,16779.9,1734873.861,63092.424
06/11/2022 11:00,23.09,393.6426,370.1651,319.882,175.7518,103.34,99.44,15745.704,1565752.806,61408.2456
06/11/2022 12:00,28.24,720.3368,497.9803,404.7572,253.3327,105.06,101.42,28813.472,2922262.33,104881.0381
06/11/2022 13:00,29.09,787.3101,616.0676,502.0203,287.9455,107.94,104.64,31492.404,3295365.155,103924.9332
06/11/2022 14:00,33.37,1100,883.9833,663.353,347.02,111.48,107.97,44000,4750680,154440
06/11/2022 15:00,31.62,1011.498,986.6403,786.7819,406.433,111.09,108.14,40459.92,4375335.749,119356.764
06/11/2022 16:00,30.75,930.109,983.9614,917.8422,556.4357,131.84,129.39,37204.36,4813872.14,91150.682
06/11/2022 17:00,33.19,1100,1034.0484,1009.8913,753.3274,160.55,155.17,44000,6827480,236720
06/11/2022 18:00,34.49,1100,1100,1100,856.7271,139.59,135.92,44000,5980480,161480
06/11/2022 19:00,36.49,1100,1100,1100,970.2346,128.85,124.41,44000,5474040,195360
06/11/2022 20:00,39.65,1100,1100,1100,1088.8026,97.35,94.6,44000,4162400,121000
